id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
B0G0HAINLV,余味斋(西门),运河路与津浦北巷交叉口西160米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,[],2022-06-01T22:46:34,116.589662,35.393467,116.58437384737724,35.393933901654414,通行设施,临街院门,临街院门
B0HGO7WGYQ,微山县湖区短途运输管理处(南门),S38岚菏高速与S38岚菏高速出口交叉口北60米,山东省,370000,济宁市,537,微山县,370826,[],通行设施;临街院门;临街院门,[],2022-06-01T20:24:19,116.741183,35.122236,116.73564832447916,35.122785276392385,通行设施,临街院门,临街院门
B0FFM22DJ5,家和家园(西门),[],山东省,370000,济宁市,537,汶上县,370830,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0a40d77438e4337034b363f99b382b39'}]",2022-06-01T20:24:10,116.510908,35.712402,116.5054170616799,35.71251577596271,通行设施,临街院门,临街院门
B0FFJ7ZPBN,金阁花园(南门),建设路197号金阁花园,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1f9ddf8ad56acf9cfb9616021d3b0fda'}]",2022-06-01T20:23:09,116.826557,35.55585,116.8210459830616,35.55609989763707,通行设施,临街院门,临街院门
B0FFGGCWZO,同德大厦(北门),静轩东路34号附近,山东省,370000,济宁市,537,曲阜市,370881,[],通行设施;建筑物门;建筑物正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a50efa3102e78f395c27e'}]",2022-06-01T20:22:52,117.000466,35.589775,116.99473912162158,35.58990823547755,通行设施,建筑物门,建筑物正门
B0FFJUYCM8,康城丽景(北门),丰泰路与新元路交叉口西150米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7d7b6a3e977c9a060eb02788ac49f102'}]",2022-06-01T20:21:37,116.609866,35.432514,116.604566951692,35.432946956955185,通行设施,临街院门,临街院门
B0FFJSOBOH,鸿顺观邸1期(东北门),河都路与奥体路中山北路西北320米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5b0efaa27e3dd6297d0869a24ed5d4d5'}]",2022-06-01T20:20:59,116.602555,35.359226,116.59726836811258,35.35972337465006,通行设施,临街院门,临街院门
B0FFKDMQS9,任兴家园(北2门),任兴路,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c5508c34f3350925aeca4ab14c830de2'}]",2022-06-01T20:19:58,116.61981,35.446322,116.61449832717004,35.446736951313795,通行设施,临街院门,临街院门
B0FFKFHDZ6,兖州区人民检察院派驻大安检察室(东门),大丰路与255省道交叉口东北200米,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c8629afa664e6f888e6b22856df35d16'}]",2022-06-01T20:18:52,116.777333,35.614457,116.77174585023248,35.614595515633404,通行设施,临街院门,临街院门
B0FFJ9E5BS,华鲁空调设备宿舍(东2门),菱花南路中段南70米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,[],2022-06-01T20:18:42,116.647423,35.42235,116.6420609967518,35.42274714241586,通行设施,临街院门,临街院门
B0FFMED8JF,微山县市场监督管理局家属院(西门),奎文东路民政巷66号,山东省,370000,济宁市,537,微山县,370826,[],通行设施;临街院门;临街院门,[],2022-06-01T20:17:02,117.14124,34.802094,117.13533736335889,34.80283816637398,通行设施,临街院门,临街院门
B0FFM3HCJG,锦绣佳园(东1门),九华山路2735号,山东省,370000,济宁市,537,汶上县,370830,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/05cd62a61b22823470995e5673948ca4'}]",2022-06-01T20:16:53,116.477604,35.706508,116.47199552299708,35.706526161094246,通行设施,临街院门,临街院门
B0FFM95IQA,北关居民区(北1门),迎凤路,山东省,370000,济宁市,537,嘉祥县,370829,[],通行设施;临街院门;临街院门,[],2022-06-01T20:14:55,116.344113,35.402128,116.33846022489902,35.40228469176055,通行设施,临街院门,临街院门
B0FFJTIYL9,嘉祥国际文化广场(北1门),建设路与嘉北路交口南40米,山东省,370000,济宁市,537,嘉祥县,370829,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/170520abc3bef62cc00a72b0e22564cb'}]",2022-06-01T20:14:38,116.336489,35.424111,116.33084993784648,35.42426381210157,通行设施,临街院门,临街院门
B0G02M1HA2,山东鲁宝橡塑管带有限公司(西南门),工业路与南二环交叉口北120米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,[],2022-06-01T20:13:19,116.51256,35.293803,116.50711775491877,35.294215542776094,通行设施,临街院门,临街院门
B0FFMHCA52,水泊商场(南1门),水泊东路,山东省,370000,济宁市,537,梁山县,370832,[],通行设施;临街院门;临街院门,[],2022-06-01T20:12:49,116.095192,35.804105,116.08934888491036,35.80397321197649,通行设施,临街院门,临街院门
B0FFMEXV3Y,翰林豪庭(西门),政和路,山东省,370000,济宁市,537,汶上县,370830,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9c3c8e8a9aa1d02baad640b3c283f592'}]",2022-06-01T20:12:26,116.510436,35.710008,116.50494364436771,35.71012143665058,通行设施,临街院门,临街院门
B0FFIB9IEC,中共曲阜市委党校(南门),西门大街60号附近,山东省,370000,济宁市,537,曲阜市,370881,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/31a6d70e962548bf59fb34fe0cf6c32e'}]",2022-06-01T20:12:23,116.984758,35.595262,116.9790973070975,35.59543926548943,通行设施,临街院门,临街院门
B0FFMAIE45,路街佳苑(西门),峨眉山路与兴中路交叉口东北140米,山东省,370000,济宁市,537,汶上县,370830,[],通行设施;临街院门;临街院门,[],2022-06-01T20:12:12,116.468361,35.721012,116.46272071600012,35.72099885293266,通行设施,临街院门,临街院门
B0FFIDHMMB,济宁天莱汽车销售服务有限公司(东南门),327国道南200米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f5e57b5bb647a4809940fbe4c4711914'}]",2022-06-01T20:12:00,116.675651,35.438733,116.67021456447888,35.43906486643071,通行设施,临街院门,临街院门
B0FFIAV6SO,银杏园(东北门),护驾山路钢山花园北门200米附近,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e7960815222a30ce26187dc1e2fa09a1'}]",2022-06-01T20:11:09,116.991452,35.434664,116.98578006838402,35.43493187230268,通行设施,临街院门,临街院正门
B0FFM3ELNJ,地中海日光(西3门),制造业路,山东省,370000,济宁市,537,鱼台县,370827,[],通行设施;临街院门;临街院门,[],2022-06-01T20:10:40,116.627348,35.012611,116.62206805113318,35.01344985170266,通行设施,临街院门,临街院门
B0FFICOJWV,永丰小区(东1门),乌龙街与西城隍庙街交叉口南50米,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/dc99d70f3bc36185d3a6c94230d3a46e'}]",2022-06-01T20:10:33,116.819893,35.545314,116.81437114947845,35.545558198967285,通行设施,临街院门,临街院正门
B0FFIDQG7S,济宁公安局任城区分局南张宾馆区(东门),[],山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/efd5274ea9a84cbb3d06d95528f5a2e6'}]",2022-06-01T20:10:28,116.555946,35.437855,116.55061464939992,35.438248643793806,通行设施,临街院门,临街院门
B0FFINHIAP,金色阳光(南门),时代花园西北100米(金山街西),山东省,370000,济宁市,537,金乡县,370828,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/80457ef891059c551942b32b62ba1a26'}]",2022-06-01T20:10:13,116.312922,35.085925,116.30736775967594,35.08645476003676,通行设施,临街院门,临街院门
B0FFIA40MA,嘉祥县交通运送局(西门),建设工程南路与民兴巷交叉口东南50米,山东省,370000,济宁市,537,嘉祥县,370829,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6c1df0a1d5969ea925e1723570bb5324'}]",2022-06-01T20:10:12,116.337956,35.392705,116.33231708639411,35.39288099828963,通行设施,临街院门,临街院正门
B0FFM40ALB,济宁医学院附属医院邹城院区(西门),仁爱路与崇义路交叉口北120米,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2b2a551be5b389c7c3cd7ec52ad48a21'}]",2022-06-01T20:10:02,117.039105,35.418322,117.03324093271785,35.41846638662196,通行设施,临街院门,临街院门
B0FFIAXEFK,儒学幼儿园(东门),峄化路西50米,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/64b11bc16340739f2ab311046ef5db31'}]",2022-06-01T20:10:00,116.964603,35.369977,116.95904541279548,35.37037448239568,通行设施,临街院门,临街院门
B0FFIAXDHG,昊宇花园(南门),公园路与连青山路交叉口东南200米,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5f9f9271427af9e773826d7a5fb054c7'}]",2022-06-01T20:09:59,116.975509,35.409763,116.96990553894511,35.41009754486349,通行设施,临街院门,临街院门
B0FFIA89MD,济宁黄氏三九生物科技有限公司(南门),[],山东省,370000,济宁市,537,嘉祥县,370829,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d5b1e083085a17760a81199e8699ab0'}]",2022-06-01T20:09:47,116.333119,35.388879,116.32749082647484,35.389067407569705,通行设施,临街院门,临街院正门
B0FFIDHOXN,润华汽车广场(西南门),同济路与327国道交叉口东南200米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d1ff96e05ab1916d1164a4da9a67ac8'}]",2022-06-01T20:09:14,116.67339,35.437572,116.66795973159164,35.43790911024506,通行设施,临街院门,临街院正门
B0FFID4GY5,东苑小区(南门),玉皇庙街,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6c6ef6089bdec1fa627469337b4b76ec'}]",2022-06-01T20:09:08,116.840319,35.546234,116.83483338557672,35.546515684058214,通行设施,临街院门,临街院门
B0FFLJTO84,山东省农村信用社(南门),中四矿前路13-3号,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,[],2022-06-01T20:09:07,116.913199,35.435758,116.90776391865036,35.436182992847904,通行设施,临街院门,临街院门
B0FFLK2PVA,圣都西区(南门),荷香路,山东省,370000,济宁市,537,金乡县,370828,[],通行设施;临街院门;临街院门,[],2022-06-01T20:09:06,116.313623,35.067996,116.30806917307702,35.06854434219593,通行设施,临街院门,临街院门
B0FFIA40A1,铁路货运嘉强货运营业室(东门),兖兰东路与横山路交叉口东南220米,山东省,370000,济宁市,537,嘉祥县,370829,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/94ebfe863f6196cfe1ff5f684ba7b8ff'}]",2022-06-01T20:08:54,116.360969,35.39417,116.35528512183642,35.39430513857035,通行设施,临街院门,临街院正门
B0FFLK2UG7,戚城小区(南门),戚城街振湖巷7号,山东省,370000,济宁市,537,微山县,370826,[],通行设施;临街院门;临街院门,[],2022-06-01T20:08:07,117.120603,34.811798,117.11467932280974,34.81250666982904,通行设施,临街院门,临街院门
B0FFLK597O,济宁泗水棕榈泉小区(北门),泉源大道辅路,山东省,370000,济宁市,537,泗水县,370831,[],通行设施;临街院门;临街院门,[],2022-06-01T20:08:04,117.254001,35.655427,117.24813206314514,35.65552058892751,通行设施,临街院门,临街院门
B0FFIAVCM4,兴隆木材市场(东门),峄山南路西50米,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/40b213fb5cb0ff592aa8e1c93c68c607'}]",2022-06-01T20:07:44,116.982094,35.368896,116.97646814445612,35.36924651740955,通行设施,临街院门,临街院正门
B0FFLJMSCB,微山县公安局(南门),奎文东路261号,山东省,370000,济宁市,537,微山县,370826,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9414f9b3a3c8c649b3014ae405e191ce'}]",2022-06-01T20:07:35,117.140633,34.805795,117.13472917075624,34.80653438434473,通行设施,临街院门,临街院门
B0FFIB4GOD,兴华总公司综合楼(西门),泉济路90号附近,山东省,370000,济宁市,537,泗水县,370831,[],通行设施;建筑物门;建筑物正门,[],2022-06-01T20:07:24,117.248537,35.66014,117.24267027536818,35.66023157958817,通行设施,建筑物门,建筑物正门
B0FFL2QOKA,金石楼一个社区(东门),南郭线与342国道交口北160米,山东省,370000,济宁市,537,汶上县,370830,[],通行设施;临街院门;临街院门,[],2022-06-01T20:02:12,116.40114,35.724505,116.39538419226534,35.72439786365991,通行设施,临街院门,临街院门
B0FFKEBFT0,粮所居民区(北门),文化路与319省道交口东160米,山东省,370000,济宁市,537,嘉祥县,370829,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/88f33791374b1710ea0bb365f900711c'}]",2022-06-01T20:00:16,116.210354,35.582514,116.2047686174214,35.582639511816694,通行设施,临街院门,临街院门
B0FFKDP4FY,爱菲堡婚礼酒店(北门),建设路与微山湖大道交叉口西100米,山东省,370000,济宁市,537,微山县,370826,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/41f3a1a188c49cd0063ebfce231b8136'}]",2022-06-01T19:59:15,117.144595,34.816331,117.13869545116954,34.817065448347336,通行设施,临街院门,临街院门
B0FFK8F011,福香苑(南门),金乡街道周桥村,山东省,370000,济宁市,537,金乡县,370828,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b6fe81cbe2fae555385fa5a9ee6a21ce'}]",2022-06-01T19:57:11,116.326289,35.098526,116.320705488355,35.09901669411143,通行设施,临街院门,临街院门
B0G0SA0BG1,梁山恒泰制衣有限公司(南门),[],山东省,370000,济宁市,537,梁山县,370832,[],通行设施;临街院门;临街院门,[],2022-06-01T19:56:24,116.066331,35.852347,116.06049764508803,35.852222202664535,通行设施,临街院门,临街院门
B0FFKHJZ14,宏博植绒有限公司山东办事处(西门),吕公堂路东150米,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a1309241d906ed426685e37d08aeaec0'}]",2022-06-01T19:56:05,116.818568,35.568679,116.81304138347576,35.56890596886767,通行设施,临街院门,临街院门
B0FFKTLWVI,阳光公园(南门),建设路,山东省,370000,济宁市,537,微山县,370826,[],通行设施;临街院门;临街院门,[],2022-06-01T19:55:47,117.126145,34.818941,117.12022433629772,34.8196476561699,通行设施,临街院门,临街院门
B0FFMADOV7,鱼台移动公司(东门),孝贤大道,山东省,370000,济宁市,537,鱼台县,370827,[],通行设施;临街院门;临街院门,[],2022-06-01T19:55:43,116.649311,35.009642,116.64398591080555,35.0104519522441,通行设施,临街院门,临街院门
B0FFM1NAYI,太阳财富花园2区(东门),徐州北路与鲁王东路交叉口南240米,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,[],2022-06-01T19:53:20,116.781038,35.560559,116.77545944449426,35.560733263619774,通行设施,临街院门,临街院门
B0FFLJ3BBI,壹公馆(东1门),G327(连菏线),山东省,370000,济宁市,537,泗水县,370831,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8ba8b371d2d181bcf8e6d0e810cdae61'}]",2022-06-01T19:51:51,117.251992,35.654752,117.24612429573492,35.65484619760861,通行设施,临街院门,临街院门
B0FFLJ6LXD,微山县文化广电新闻出版局(北门),奎文路34号,山东省,370000,济宁市,537,微山县,370826,[],通行设施;临街院门;临街院门,[],2022-06-01T19:50:47,117.13008,34.806966,117.12416405547935,34.80768977525168,通行设施,临街院门,临街院门
B0FFJ9E51J,十排房居民区(北2门),文化东路,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/691dfde39eed55965bd1a7646e773dfa'}]",2022-06-01T19:50:24,116.836608,35.558314,116.83111468467214,35.55858114977988,通行设施,临街院门,临街院门
B0FFLITV0I,光大龙都汤泉(东门),裕隆路68号东北80米,山东省,370000,济宁市,537,曲阜市,370881,[],通行设施;临街院门;临街院门,[],2022-06-01T19:48:59,116.956574,35.59109,116.95102167483974,35.5913448222416,通行设施,临街院门,临街院门
B0FFGG8AC9,兖州老子学府幼儿园(东北门),育才路7,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a1797855bf9426f869e4a30ecf89f2e5'}]",2022-06-01T19:48:37,116.822505,35.572259,116.8169850087878,35.572491076732284,通行设施,临街院门,临街院门
B0FFG4F59G,后庙户营社区文化大院(南门),矿建东路103附近,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,[],2022-06-01T19:45:31,116.941747,35.408888,116.93625876139596,35.40930195270488,通行设施,临街院门,临街院门
B0H0XA55GM,邹城市和平嘉苑小区(西1门),四基山路与安康街交叉口东南80米,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,[],2022-06-01T19:44:51,116.988773,35.407643,116.98311524259542,35.4079408145194,通行设施,临街院门,临街院门
B0FFGGBWSN,益民小区西区(南2门),洸河路与古槐路交叉口西140米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/292f68cbcc076c5c89ebfd78c5a48389'}]",2022-06-01T19:44:46,116.5792,35.420501,116.57390383361474,35.420939379953026,通行设施,临街院门,临街院门
B0FFG4I5AT,益海嘉里(兖州)粮油工业有限公司(西南门),嘉里路与益海路交叉口南100米,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4797c5abcc9f0034df37f2ed40f5745f'}]",2022-06-01T19:44:11,116.81701,35.58327,116.8114791318767,35.58348523954298,通行设施,临街院门,临街院门
B0FFIJ7OQG,古槐名邸(东门),北文昌阁街与北玄帝庙街交叉口北100米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/592370c0c61a7b7aee2733777722efa2'}]",2022-06-01T19:43:53,116.583338,35.422627,116.57804445963484,35.42306667095679,通行设施,临街院门,临街院门
B0FFG4JQJE,山东祥通胶带有限公司(北门),兖颜线南50米,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,[],2022-06-01T19:43:53,116.700218,35.556088,116.69470676721002,35.556292200565906,通行设施,临街院门,临街院门
B0FFIDHNNM,济宁市第一人民医院东院区(西2门),嘉达路与康泰路交叉口南150米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/836b050c35838ba1a77b81f3c4a05c54'}]",2022-06-01T19:42:43,116.68754,35.414926,116.6820746467943,35.41525469278965,通行设施,临街院门,临街院门
B0FFIB1NJ6,中国联合网络通信有限公司邹城市分公司(北门),太平西路1460号附近,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b051375c98327de0a3caad0965d6921a'}]",2022-06-01T19:42:34,116.971669,35.40401,116.96608122466672,35.404359885440485,通行设施,临街院门,临街院门
B0FFIDQPB4,瑞马·大公馆售楼中心(西门),任兴路与琵琶山路交叉口北100米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/17c82fc8a1b4d43461203dfe771877e5'}]",2022-06-01T19:42:16,116.608165,35.449295,116.6028656988602,35.44971560863449,通行设施,临街院门,临街院正门
B0FFFZK5BU,水浒家具市场(南门),333省道北50米,山东省,370000,济宁市,537,梁山县,370832,[],通行设施;临街院门;临街院门,[],2022-06-01T19:41:59,116.020257,35.89611,116.01452466745876,35.896076010229585,通行设施,临街院门,临街院门
B0FFICVC3M,济宁市兖州区气象局(西门),东环城路东150米,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5a1dc052c8cafae6a4a9d1e09d18d1c1'}]",2022-06-01T19:41:28,116.847296,35.563377,116.84182024594128,35.5636602161099,通行设施,临街院门,临街院正门
B0FFFZCUJU,兖州鲁一钢业有限公司(西北门),龙桥南路东50米,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0baa5baaaf9af373c00c914fdc7e9c66'}]",2022-06-01T19:40:45,116.814904,35.528551,116.80937514955367,35.52879709859334,通行设施,临街院门,临街院正门
B0FFIARFCN,兖矿集团邹城瑞丰工贸有限公司(东门),百业路278号附近,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8ba6fda612e93a1f3525feb66ac612fd'}]",2022-06-01T19:40:24,116.943541,35.427307,116.93804593467424,35.427702733871264,通行设施,临街院门,临街院门
B0FFG4EN7G,曲阜市圣泉建筑公司(西南门),弘道路与春秋中路交叉口东南150米,山东省,370000,济宁市,537,曲阜市,370881,[],通行设施;临街院门;临街院正门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a5847a3102e78f3960859'}]",2022-06-01T19:40:18,116.999359,35.578929,116.99363802356962,35.579072072961914,通行设施,临街院门,临街院正门
B0FFFZD3HL,运河粮食(东北门),327国道西50米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,[],2022-06-01T19:40:10,116.487946,35.366944,116.48240865732,35.36721597746887,通行设施,临街院门,临街院门
B0FFFZKDVD,济宁市金多利贸易有限责任公司(西南门),104国道附近,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,[],2022-06-01T19:40:10,117.050107,35.241178,117.04422558797803,35.241460149588,通行设施,临街院门,临街院门
B0FFFZD3OH,嘉祥县华强棉花有限公司(东南门),042县道与252省道交叉口西南100米,山东省,370000,济宁市,537,嘉祥县,370829,[],通行设施;临街院门;临街院门,[],2022-06-01T19:40:06,116.320109,35.34016,116.31451377394434,35.34041611946907,通行设施,临街院门,临街院门
B0FFFZD5ZO,山东大成钢结构工程有限公司(北门),黄王路南50米,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,[],2022-06-01T19:39:54,116.759528,35.461073,116.7539503988764,35.461300686749496,通行设施,临街院门,临街院门
B0FFFZCV4M,曲阜市酒容器厂有限公司(西北门),104国道东50米,山东省,370000,济宁市,537,曲阜市,370881,[],通行设施;临街院门;临街院门,[],2022-06-01T19:39:20,117.006443,35.654124,117.0006836496086,35.65420380454798,通行设施,临街院门,临街院门
B0FFFZK2UP,尚武堂功夫学院(西门),220国道东50米,山东省,370000,济宁市,537,梁山县,370832,[],通行设施;临街院门;临街院门,[],2022-06-01T19:39:09,116.104605,35.847236,116.09876208906644,35.8470906905481,通行设施,临街院门,临街院门
B0FFIC9P3N,锦绣华府(西2门),九州中路,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ff92af4a880653306ced04bd700dbbfd'}]",2022-06-01T19:39:02,116.775354,35.548544,116.76977237078027,35.54872024335215,通行设施,临街院门,临街院门
B0FFFZD7XK,金刚机械厂(西南门),337省道北50米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,[],2022-06-01T19:38:01,116.471292,35.482075,116.46568608408472,35.4822072475843,通行设施,临街院门,临街院门
B0FFHXM9B4,凤凰太阳城(西门),李营街道北外环路凤凰太阳城,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fc9c85cf8ab303e6e7c75e95827f33a9'}]",2022-06-01T19:37:19,116.574504,35.439785,116.5692015110222,35.44020362154793,通行设施,临街院门,临街院门
B0FFHNZEO0,高校日常生活园C区(东北2门),济安桥南路靠近,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/17354ae3d561ec9a8f46f985bb901a62'}]",2022-06-01T19:37:07,116.575908,35.337452,116.57061719824978,35.33795905049019,通行设施,临街院门,临街院门
B0FFFGTR6T,中国联合网络通信有限公司济宁市分公司高新区分局(西门),火炬路39号,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6902915cfc54dfea096aed6256cbd3a4'}]",2022-06-01T19:36:53,116.623581,35.432201,116.61826527319556,35.43262340397762,通行设施,临街院门,临街院门
B0FFIA02XU,水泊花园(西北门),水泊中路,山东省,370000,济宁市,537,梁山县,370832,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0919b23cee80be1dcb3ec69c4ee5b6a9'}]",2022-06-01T19:36:43,116.095744,35.807998,116.08990062068476,35.807864800694034,通行设施,临街院门,临街院门
B0FFFGTC57,后庙小区(北门),吉祥街与择邻路交叉口东50米,山东省,370000,济宁市,537,邹城市,370883,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fa23aa6f0c32e9024e17637b328b77ae'}]",2022-06-01T19:36:15,116.937593,35.408534,116.93211560266668,35.408955189079784,通行设施,临街院门,临街院门
B0FFFR55FR,微山县第三人民医院(东北门),欢城镇,山东省,370000,济宁市,537,微山县,370826,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d1854ac72adf0328fc8ac1497197ad99'}]",2022-06-01T19:36:04,117.085167,34.893091,117.07924581626096,34.89370578424231,通行设施,临街院门,临街院门
B0FFFGTRJO,新苑小区(南门),白道街,山东省,370000,济宁市,537,兖州区,370812,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/925b20ea5b2c7a86d9bae774ed459b3a'}]",2022-06-01T19:35:09,116.836365,35.548236,116.8308722986029,35.54850912475773,通行设施,临街院门,临街院门
B0FFFGTZUY,济宁市公路管理局家属院(西2门),水产路与车站东路交叉口西100米,山东省,370000,济宁市,537,任城区,370811,[],通行设施;临街院门;临街院门,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5680fc87a3104d32a8250f1b'}]",2022-06-01T19:34:53,116.602581,35.404277,116.59728984798508,35.40473565474737,通行设施,临街院门,临街院门
