id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
B0FFLC1OHX,归仁门,鼓楼北街4号颜庙内,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-01T10:12:23,116.99421,35.599809,116.98850885303388,35.59995536818463,风景名胜,风景名胜相关,旅游景点
B0FFJ84KC3,太公湖景区,小康路,山东省,370000,济宁市,537,泗水县,370831,[],风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/e2a052dfaf717357eef9dfb8b26841cc'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/6aea5afd0b5581da4f5d4f588372cf0d'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/a5296ec8b9ae55916b472df10803a02c'}]",2022-07-01T04:39:43,117.391151,35.663509,117.3850101542743,35.663413782891,风景名胜,风景名胜相关,旅游景点
B0FFFSBLPT,文化广场,共青团路与运河路交叉口西150米,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/dc0ddf18fecd13e3e8168fee347c4853'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d3c17e469ce2ff0304e4f8ec51a0e65'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/7c8e91e838f53f842245028c948be882'}]",2022-07-01T03:37:06,116.587443,35.40697,116.58215288745102,35.40742471447378,风景名胜,公园广场,城市广场
B0FFJZ6JSN,明鲁王陵,中心店镇,山东省,370000,济宁市,537,邹城市,370883,0537-5527866,风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/9a71b3a4f83d920abaafb2eaa639c021'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/a0a15741d1920724148edc5ced6cf51d'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/10ce7664f717d3aa85647abf32aeefc3'}]",2022-07-01T03:27:00,117.011431,35.473472,117.00566978087984,35.47364962365886,风景名胜,风景名胜相关,旅游景点
B0H3YU7LZD,孟子故里儒风邹城,护驾山路与长青路交叉口西北40米,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-01T03:24:53,116.996856,35.398542,116.9911648518564,35.39882302915529,风景名胜,风景名胜相关,旅游景点
B02190786C,人民广场,东滩路,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;公园广场;城市广场,[],2022-07-01T03:21:22,116.969892,35.406504,116.96431081065352,35.4068565954699,风景名胜,公园广场,城市广场
B02190B7DD,铁山公园,岗山北路1498号,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/8eb0de42f838282eed95e1b3e2a5633e'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/652e2982dd38b5d9bbe530b9ad49ce22'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/7d21ef8e6ca76f1f5b1979382a154f41'}]",2022-07-01T03:06:04,116.968265,35.414954,116.96268911841294,35.41530394502347,风景名胜,公园广场,公园
B021905DDD,大悲庵,济安桥南路,山东省,370000,济宁市,537,任城区,370811,0537-2884333,风景名胜;风景名胜;寺庙道观,"[{'provider': [], 'title': '大悲庵', 'url': 'http://store.is.autonavi.com/showpic/b03b79acdb06a6a8d1f3d93f6be83602'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/124b1b0feba763e8cd84055846933956'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/18d3c4d1518bc5eb3c107d0bed8ecf1d'}]",2022-07-01T03:01:45,116.561533,35.384905,116.55621761438388,35.38535169303111,风景名胜,风景名胜,寺庙道观
B0FFIAAC3V,同祥公园,萌山路,山东省,370000,济宁市,537,嘉祥县,370829,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/91d1b21db2fb5a752fb7bacbea57699f'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/c3375bbd321b22e52c003c02bd4d484b'}]",2022-07-01T02:58:43,116.353199,35.412664,116.34752713897944,35.41279608223988,风景名胜,公园广场,公园
B02190AB8W,洸河公园,洸河路159号,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/5fae5e71b6559f7c297dfc53efb20577'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/5684e925a310f9ed880a1209'}]",2022-07-01T02:55:20,116.572026,35.419647,116.56672272033876,35.42007903592965,风景名胜,公园广场,公园
B0FFFEAQOD,济河植物园,青年路,山东省,370000,济宁市,537,泗水县,370831,[],风景名胜;公园广场;植物园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/263f0e7be4b5b5b2e3a9a9f0a95a4e76'}]",2022-07-01T02:45:30,117.288981,35.652109,117.28306465248016,35.65217650163286,风景名胜,公园广场,植物园
B0FFFDZ249,鱼台县全民慢跑广场,滨湖商业街孝贤大道艳景花卉店北40米,山东省,370000,济宁市,537,鱼台县,370827,[],风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/05f08eea41e983bd8e594d080c348ea4'}]",2022-07-01T02:42:08,116.650183,35.003552,116.64485642622348,35.00436726892413,风景名胜,公园广场,城市广场
B02190A88G,曲阜人民公园,圣华苑B区北100米,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/2069d721-656d-4226-85f1-b2b261c78f07.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/78f98f5d-20bc-4eba-bb01-f3617555f2e4.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/a07466ff-918a-4857-8db4-82573e6cc006.jpg'}]",2022-07-01T02:37:54,116.987492,35.60704,116.98181860287468,35.60720240302521,风景名胜,公园广场,公园
B0FFGRMWFO,寝殿,鼓楼北街4号颜庙内,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜;寺庙道观,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/639fb5439254f28e1b8453ceb8b38836'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/146a394130a918c0e943148d09c2505c'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/36e9be9c2144fc51b608cc1088841b78'}]",2022-07-01T02:32:38,116.994363,35.601018,116.98866107088436,35.60116320891887,风景名胜,风景名胜,寺庙道观
B0FFJV3VT1,兖矿集团兴隆庄煤矿景区,兖矿集团兴隆庄煤矿兴盛园,山东省,370000,济宁市,537,兖州区,370812,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-01T02:23:13,116.861035,35.488904,116.85558680388496,35.48925947552716,风景名胜,风景名胜相关,旅游景点
B0FFIHRWD9,济宁市儿童公园,本站南路和顺河门外街交汇处,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/5e37c2ca-3ee8-4866-963b-bd20225560c1.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/fc884d68-3b9b-4a8a-b8f5-942470a43a07.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/ad3435cd-5d1a-4b51-a60a-a087da47e6a1.jpg'}]",2022-07-01T02:21:57,116.60953,35.38087,116.60423642146762,35.381345924320605,风景名胜,公园广场,公园
B0FFGX947T,微山湖南阳古镇,南阳镇附近,山东省,370000,济宁市,537,微山县,370826,0537-8120001,风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/8fd810213a62a43b1c9bef693b79cdf4'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/8ee0838a9b3bee143e35ce0eadf9eb94'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/c3c677bbcdc7a9cbf946724df8207943'}]",2022-07-01T02:12:31,116.676819,35.094691,116.6714143418096,35.095355040671365,风景名胜,风景名胜,风景名胜
B0FFIWPKC5,泗水滨景区,滨河南路,山东省,370000,济宁市,537,泗水县,370831,[],风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/2cad8f022fd3f818bccc4570c7f737b2'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/85454fe441e5ed39a880662440267d03'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/62e1d27b97e9b75efca6e96c88ed9829'}]",2022-07-01T01:58:02,117.256187,35.68393,117.2503134916976,35.68400916832775,风景名胜,风景名胜,风景名胜
B0FFK2OZQ8,济宁运河核心景区,太白楼中路辅路与南北晁家街交叉口东60米,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/219b7986110e2b4a018decead29f0eec'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/3bf77945b3bd951cb1c4036fcda981bf'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/6e81d0748d300a67351031eff835f6bb'}]",2022-07-01T01:51:28,116.583779,35.405543,116.57848741627193,35.405996946554005,风景名胜,风景名胜相关,旅游景点
B0FFFZQII9,鲁国故城国家出土文物遗址公园,静轩东路,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': '鲁国故城国家考古遗址公园', 'url': 'http://store.is.autonavi.com/showpic/a767259df3fd240febb53124c10dfeef'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/1bcf669748796b64f173c0b7158961f3'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/48b71eed-a5db-4933-bfad-0a1b4bbd6c7b.jpg'}]",2022-07-01T01:50:45,117.022238,35.593424,117.01641922667794,35.59349044295661,风景名胜,公园广场,公园
B0I6DUS7MD,济州动物园,琵琶山路万达D座67-6,山东省,370000,济宁市,537,任城区,370811,15066110000,风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0I6DUS7MD/headerImg/258A21EB_C951_495B_AEDC_B492EE267C8D_L0_001_IMG_1528_1652506816699_639d6f18.HEIC'}, {'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0I6DUS7MD/headerImg/30E3B441_A854_4BD4_ACD2_A337093C7F7B_L0_001_IMG_1509_1652506816699_4cb87b38.JPG'}, {'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0I6DUS7MD/headerImg/8AF05417_924D_4AAF_B8D9_3473CE6042D2_L0_001_IMG_1514_1652506816699_4b892573.JPG'}]",2022-07-01T01:38:14,116.605609,35.409654,116.60031554233711,35.410107342296435,风景名胜,风景名胜相关,旅游景点
B0FFG81JXZ,微山县二级坝湿地公园,[],山东省,370000,济宁市,537,微山县,370826,0537-8656678,风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/df01ac15292541702bc10d41d2efe8dd'}]",2022-07-01T01:34:03,117.022587,34.879668,117.01684258386284,34.880413374165144,风景名胜,公园广场,公园
B0219058D0,牡丹公园,艳阳天东路36号,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/5680fbdba3104d32a824f00f'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/6b3a5eb44208553ed0c7adec8df13d8e'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/5f3b77381916443ddeed71e8f6f72147'}]",2022-07-01T01:27:04,116.604186,35.41294,116.5988931043744,35.413391089422966,风景名胜,公园广场,公园
B0GUR1QZS0,复圣法德文化广场,兖颜线与嵫山脚交叉路口往南约70米,山东省,370000,济宁市,537,兖州区,370812,[],风景名胜;公园广场;城市广场,[],2022-07-01T01:14:48,116.664148,35.554996,116.65873037082513,35.55526707506311,风景名胜,公园广场,城市广场
B0FFFVFNHZ,沂河公园,大成路与舞雩台路交汇处,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/d8a768c8-85d3-41f2-9200-28e41bc0f269.jpg'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/e48be003c51db9c1cab61c8cc55f5f52'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/68b8e65d50ac348906385b582bc84565'}]",2022-07-01T01:04:47,116.989746,35.574503,116.98406653057656,35.57467782323421,风景名胜,公园广场,公园
B02190BGFG,安山寺,244省道西,山东省,370000,济宁市,537,泗水县,370831,0537-4385677,风景名胜;风景名胜;寺庙道观,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/f259f082c324d3fbe071901fb9bbf216'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/a9ef5ffd105f874d9460d4dd2feb0315'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/9c74d0f9899c32cf71c45057c7886eba'}]",2022-07-01T01:03:36,117.394912,35.562748,117.38877974211697,35.56270773327823,风景名胜,风景名胜,寺庙道观
B021905534,人民公园,共青团路43号,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/8d73072a966e8d3f73a5c6eadd833b06'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/5b0912a3fb318f16e12939d04e508019'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/b69bc2c75f85e556136f6053555f52ea'}]",2022-07-01T00:47:13,116.587949,35.409236,116.58265882382172,35.40968906241842,风景名胜,公园广场,公园
B0HR9U6SWH,梁山风景区,水泊南路与青龙山路交叉口北约80米,山东省,370000,济宁市,537,梁山县,370832,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-01T00:45:46,116.08559,35.790393,116.07974830811187,35.79026945391641,风景名胜,风景名胜相关,旅游景点
B02190B7BX,济宁东大寺,小闸口上河西街19,山东省,370000,济宁市,537,任城区,370811,0537-2266315,风景名胜;风景名胜;回教寺,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/6540c6831fee6323baeef172990b065d'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/4596f4a86a7d042d4f97ee36b9f21eaf'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/9cd3b949b13a71a968c11178b0dff441'}]",2022-07-01T00:41:51,116.587651,35.403293,116.58236132439374,35.40375086162309,风景名胜,风景名胜,回教寺
B0FFH9YC0U,金山公园,崇文大道,山东省,370000,济宁市,537,金乡县,370828,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/999e3f5526d4798f9936a729e5ec8fda'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/4647ea633471f90b286f199ef68d8758'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/986e1ef8a1fbe81e4942dcbb796acc83'}]",2022-07-01T00:35:20,116.339031,35.082286,116.33342192907186,35.08277036359238,风景名胜,公园广场,公园
B0FFGG8CPO,孔子文化园,大成路,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/3e67b81c53cab80318058bf093860de2'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/3554596db4190c8d10704baf77a909a4'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/b8b92817c9bc40af6f27137ffac6d7f2'}]",2022-07-01T00:29:24,116.990285,35.584393,116.98460219921022,35.584560241534184,风景名胜,风景名胜,风景名胜
B0FFFGTQHY,九州广场,广场商厦东南100米,山东省,370000,济宁市,537,兖州区,370812,[],风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/c7fa11da42ca4c096fbfca113146d705'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/a88196ad09face6a809603df0e941387'}]",2022-07-01T00:28:02,116.829407,35.551925,116.82390151570604,35.55218275264841,风景名胜,公园广场,城市广场
B02190ABB8,萧王庄墓群,拥军路附近,山东省,370000,济宁市,537,任城区,370811,0537-2032376,风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': '萧王庄墓群', 'url': 'http://store.is.autonavi.com/showpic/3a59eee677e5f12a823efd82d99f0c79'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/2f6673cdf4580c8162285d4ff4b72af0'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/6636cfb62b62d78654605e849ebff922'}]",2022-07-01T00:21:49,116.567405,35.445234,116.56209301005826,35.44563993495068,风景名胜,风景名胜,风景名胜
B02190AGY6,微山湖广场,东风东路49号,山东省,370000,济宁市,537,微山县,370826,15554770192,风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/d24c9ef926ee9e6c22584e2e36666a73'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/650b5c1bc86152680fced5aa14d33d38'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/5aea407bda4d24dc4f2ec5662894e444'}]",2022-07-01T00:21:08,117.137221,34.803327,117.13131315134692,34.804063985603555,风景名胜,公园广场,城市广场
B0HK9H4BC6,深科广场,任城路80号,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;城市广场,[],2022-07-01T00:09:33,116.58144,35.402237,116.57614731985674,35.40269213583793,风景名胜,公园广场,城市广场
B0FFFGTQL0,潘家大楼,古槐路61号,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/b9071f2c6cbaac7a8ac72d1c703b7e77'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/73569704571daa1e08bc0532028f679c'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/61150cd2-5a10-4f84-9f1e-c6bde8fc6136.jpg'}]",2022-06-30T23:56:07,116.581345,35.414285,116.57605104872796,35.414730106027626,风景名胜,风景名胜,风景名胜
B02190AKGK,孔子精华苑,弘道路15号,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/8fc8b4fc04ed162404aaac03fa381086'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/c295a445930ef03050aa7ed78321ee08'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/42685d7039053785189e2fbf9d4a40db'}]",2022-06-30T23:32:34,116.996947,35.581508,116.99123608757512,35.58165684602709,风景名胜,风景名胜相关,旅游景点
B0G0XS1I42,姜太公庙,鱼城枢纽立交与S33济徐高速交叉口东400米,山东省,370000,济宁市,537,鱼台县,370827,[],风景名胜;风景名胜;寺庙道观,[],2022-06-30T22:35:16,116.511183,35.032557,116.50576235500392,35.033241880749294,风景名胜,风景名胜,寺庙道观
B0IA1DX0QR,留观室,奥体路与公主路交叉口东100米,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;风景名胜相关;旅游景点,[],2022-06-30T20:41:44,116.589038,35.357438,116.58375330659408,35.35793591069449,风景名胜,风景名胜相关,旅游景点
B0IG2S6IJD,新运河公园(建设中),渔皇路与青莲路交叉口东北200米,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;公园,[],2022-06-30T20:30:19,116.592827,35.372307,116.58754135152483,35.372792941945754,风景名胜,公园广场,公园
B0IGJ5OUXJ,和济园,和济北路与松花江路交叉处北60米,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;公园,[],2022-06-30T20:04:21,116.681568,35.426237,116.67611709714284,35.426567584203134,风景名胜,公园广场,公园
B0IA16UGBM,金谷亭,峄山南路与圣泉路交叉口西100米,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜;风景名胜,[],2022-06-30T19:53:31,116.978058,35.383201,116.9724470998756,35.3835507217398,风景名胜,风景名胜,风景名胜
B0IA16T9QZ,西岭峰顶,呈祥大道与萌山腰交叉口东460米,山东省,370000,济宁市,537,嘉祥县,370829,[],风景名胜;风景名胜相关;旅游景点,[],2022-06-30T19:52:04,116.362478,35.409616,116.35678998451222,35.409736016687134,风景名胜,风景名胜相关,旅游景点
B0IAGS4HVW,樱花园,更道街与东门大街交叉口北40米,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;公园,[],2022-06-30T19:51:28,116.582905,35.412455,116.57761222688376,35.41290268324773,风景名胜,公园广场,公园
B0IAX95L85,正阳门,昌盛街与建设北路交叉口东60米,山东省,370000,济宁市,537,嘉祥县,370829,[],风景名胜;风景名胜;风景名胜,[],2022-06-30T19:45:27,116.33852,35.403126,116.33287880534904,35.40329219251629,风景名胜,风景名胜,风景名胜
B0IDNHKPSI,凫山街道新时代文明实践广场,营西北路与庙前西路交叉口北180米,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;公园广场;城市广场,[],2022-06-30T19:37:53,116.959806,35.387279,116.95426376965342,35.387673371624,风景名胜,公园广场,城市广场
B0FFM43E24,亚圣林,[],山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜相关;旅游景点,[],2022-06-30T15:38:21,117.054676,35.477375,117.04875547567006,35.477439701572855,风景名胜,风景名胜相关,旅游景点
B0FFHPZWGH,福乐广场,鲍店路399号附近,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/ff60cb78a57d7f1f7cf8b39fe54296cb'}]",2022-06-30T15:18:04,116.94202,35.41147,116.93653075559084,35.41188134265438,风景名胜,公园广场,城市广场
B0FFKAXGST,廉德文化主题广场,安居路东50米,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;城市广场,[],2022-06-30T15:03:17,116.496968,35.370317,116.4914624918585,35.370612867963025,风景名胜,公园广场,城市广场
B0FFIZMEQR,鹊佗砭石,泗河路泗水二中(体育中学店)南侧约80米,山东省,370000,济宁市,537,泗水县,370831,[],购物服务;专卖店;珠宝首饰工艺品|风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/73e452cebb2422a9ce1ac08ac5c51080'}]",2022-06-30T14:58:48,117.272025,35.655544,117.2661376417973,35.65562843367216,风景名胜,风景名胜相关,旅游景点
B0IAJ93XPJ,鱼台县基督教涌恩堂,[],山东省,370000,济宁市,537,鱼台县,370827,[],风景名胜;风景名胜;教堂,[],2022-06-30T14:28:21,116.635414,34.99345,116.63012110796107,34.99429992995295,风景名胜,风景名胜,教堂
B0FFL3J9F3,颜庙大明陋巷故址,鼓楼北街4号颜庙内,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,[],2022-06-30T14:03:01,116.994138,35.599537,116.98843718950572,35.59968374290659,风景名胜,风景名胜相关,旅游景点
B0219041C2,城子崖遗址,果老街,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/73de3690-1608-456e-8e44-5c9b9c7ed5d6.jpg'}]",2022-06-30T13:13:02,116.442115,35.477916,116.43642987998253,35.477985948672604,风景名胜,风景名胜相关,旅游景点
B0FFFGSX75,慈孝兼完坊,南北晁家街霍家街小学西南侧,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': '慈孝兼完坊', 'url': 'http://store.is.autonavi.com/showpic/f6093128d0c9f34b75f3d3d3f68957ce'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/80b91134b573b180057104d12cd0d835'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/1e89daff334d9b27fc4e4a143c1b1b7e'}]",2022-06-30T13:03:33,116.58288,35.407323,116.57758772598176,35.40777489953267,风景名胜,风景名胜相关,旅游景点
B0FFL6IRGH,泗水龙门山省级地质公园,[],山东省,370000,济宁市,537,泗水县,370831,[],风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/faaa0129-603c-4cb5-9fce-d7c69bc20420.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/2dda0776-c6a2-4b10-8f11-fa6dc44db032.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/e49982e7-33f5-4276-9309-93f2ed108ef1.jpg'}]",2022-06-30T12:46:11,117.256147,35.756781,117.25026557319912,35.75682873638586,风景名胜,风景名胜,风景名胜
B0GKKUY7OC,鲁南新村文化广场,[],山东省,370000,济宁市,537,鱼台县,370827,[],风景名胜;公园广场;城市广场,[],2022-06-30T12:35:42,116.614951,34.985225,116.60969130141392,34.98610629572014,风景名胜,公园广场,城市广场
B0FFK0IRRQ,断机堂,东马道邹城市第一实验小学东南侧约240米,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜相关;旅游景点,[],2022-06-30T12:33:04,116.974964,35.393697,116.96936437964304,35.39404648333727,风景名胜,风景名胜相关,旅游景点
B0FFFGSXBK,贤母园,峄山中路659附近,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/ff9bd061ede150b0c5d375eef9bcec75'}]",2022-06-30T11:40:26,116.979831,35.39371,116.97421181404448,35.39404570795952,风景名胜,公园广场,城市广场
B0HA5DNQFI,兖州区兴隆庄王思诚广场,新村大道与兴隆大道交叉路口往西南约130米,山东省,370000,济宁市,537,兖州区,370812,[],风景名胜;公园广场;城市广场,[],2022-06-30T11:17:33,116.845032,35.514553,116.8395575916466,35.51486430378926,风景名胜,公园广场,城市广场
B0GK4UO6QI,邹城市城前镇梨杭风景区,[],山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜相关;旅游景点,[],2022-06-30T11:07:32,117.417631,35.455935,117.41151075138715,35.45597297510566,风景名胜,风景名胜相关,旅游景点
